,chi1,chi2,knee,trial,err_chi1,err_chi2,err_knee
4344,1.0,0.25,40.0,4.0,0.035151352410987435,-0.24999908858266467,36.063545219849644
4345,1.0,0.25,40.0,5.0,-0.8218569028193177,0.8701308629913118,-32.995010372747565
4346,1.0,0.25,40.0,6.0,-0.005878312920085116,-0.24996980305143843,40.71697521812288
4347,1.0,0.25,40.0,7.0,0.025476843036131402,-0.24999928763379808,28.939192313615948
4348,1.0,0.25,40.0,8.0,-0.9999999999999999,0.8845395426690632,-39.310753381336724
4349,1.0,0.25,40.0,9.0,0.023435166548554376,0.49328559055452503,41.37283015074685
4350,1.0,0.25,50.0,0.0,-0.0805523876486679,0.5694609793162816,100.32017579235071
4351,1.0,0.25,50.0,1.0,0.011342339535352242,-0.24975263551207486,32.82527097461285
4352,1.0,0.25,50.0,2.0,0.06471252446219156,-0.2499968150413583,43.46562462796369
4353,1.0,0.25,50.0,3.0,-0.04737650610582156,-0.24959638272618181,95.29335555108071
4354,1.0,0.25,50.0,4.0,-0.0011081036403587374,-0.24976050884976392,47.5681425704321
4355,1.0,0.25,50.0,5.0,-0.4965512006089944,0.4065580138248138,-49.365560088679686
4356,1.0,0.25,50.0,6.0,-0.031197075589663004,-0.24999976543134414,34.21091658734663
4357,1.0,0.25,50.0,7.0,-0.034798536576256645,-0.2499950286658231,52.81497788519923
4358,1.0,0.25,50.0,8.0,-0.0007218625248553989,-0.24998725971714733,33.39367881704396
4359,1.0,0.25,50.0,9.0,0.12084823841989323,-0.24999940276362645,17.586738561770815
4360,1.0,0.25,60.0,0.0,-0.07443472064375489,0.1025279606670797,-55.25620153490024
4361,1.0,0.25,60.0,1.0,-0.4194789030339098,0.34943014248516513,-56.43484140210735
4362,1.0,0.25,60.0,2.0,-0.07521631487490321,0.43301467882078426,94.72208315444487
4363,1.0,0.25,60.0,3.0,-0.0278592924378388,-0.2499998837536788,61.355990663117595
4364,1.0,0.25,60.0,4.0,-1.0,0.7863893092335841,-59.430406970484306
4365,1.0,0.25,60.0,5.0,-0.22915621197403524,0.9592457972988844,175.32289719623188
4366,1.0,0.25,60.0,6.0,-0.04450994656116347,-0.2498753036161281,34.67535723585475
4367,1.0,0.25,60.0,7.0,-0.9999999998997916,0.855414017121505,-59.604132322526276
4368,1.0,0.25,60.0,8.0,-0.20342649820201142,0.42256822487901624,-44.42387160631638
4369,1.0,0.25,60.0,9.0,-0.9999999998737515,0.8552817889156743,-59.468686683087824
4370,1.0,0.25,70.0,0.0,-0.20761438771626184,0.9563772276682063,175.9234746450766
4371,1.0,0.25,70.0,1.0,-0.2300987775673622,0.3338768712757263,-62.15042650475167
4372,1.0,0.25,70.0,2.0,-0.09141922516772727,0.48630656104548053,-10.06997599593474
4373,1.0,0.25,70.0,3.0,-0.04366408154804269,-0.24989317975489966,11.202087195829733
4374,1.0,0.25,70.0,4.0,-0.9999999999960602,0.8499852295756203,-68.45402805151883
4375,1.0,0.25,70.0,5.0,0.004832007988740505,0.49975080814397876,71.04783313489375
4376,1.0,0.25,70.0,6.0,-1.0,0.8221101405886493,-68.69416689839159
4377,1.0,0.25,70.0,7.0,-0.1474475158999914,1.0169596075165706,132.9094913300542
4378,1.0,0.25,70.0,8.0,-0.9999999999999999,0.838722292629853,-69.43957070225912
4379,1.0,0.25,70.0,9.0,-0.9999999999873421,0.7195219271853897,-69.75895335352749
4380,1.0,0.25,80.0,0.0,-0.07303522960444941,0.6922417630383049,123.29287635981322
4381,1.0,0.25,80.0,1.0,-0.014185660942073186,-0.24999190778778216,9.287621815912189
4382,1.0,0.25,80.0,2.0,-0.12877606368311734,0.9014353037011937,152.76377489830244
4383,1.0,0.25,80.0,3.0,0.05219833529021711,-0.24994825009931346,6.97539178776384
4384,1.0,0.25,80.0,4.0,-0.9999999979234159,0.7843201815626655,-79.4161660611429
4385,1.0,0.25,80.0,5.0,-0.040422148315020334,-0.24999997333926613,16.495595963263554
4386,1.0,0.25,80.0,6.0,-0.03297731785416835,0.5611056921368287,17.54098199751546
4387,1.0,0.25,80.0,7.0,-0.07006139278493628,-0.2499896771968211,0.10864862810080922
4388,1.0,0.25,80.0,8.0,-0.06161533589362089,-0.24999860360671639,-1.2335799294834544
4389,1.0,0.25,80.0,9.0,-0.03328573176770244,-0.24955998891332024,5.822330530249474
4390,1.0,0.25,90.0,0.0,0.025523935970277245,-0.2499996323082602,-49.57345831431835
4391,1.0,0.25,90.0,1.0,-0.9999999999999574,0.8814868977045534,-88.70932979837814
4392,1.0,0.25,90.0,2.0,0.017030573361386914,-0.2499997245028765,-26.21946339835152
4393,1.0,0.25,90.0,3.0,0.03694248692836988,-0.24999778370118497,-8.275425399197886
4394,1.0,0.25,90.0,4.0,-0.025949143548520293,-0.24999981340123278,-9.835511144929015
4395,1.0,0.25,90.0,5.0,-0.06634972983538112,0.8989147376108084,132.39336426577958
4396,1.0,0.25,90.0,6.0,0.020446465064421382,-0.24997280272147404,-2.8465480078780843
4397,1.0,0.25,90.0,7.0,-0.9999999999999996,0.8257081575165641,-88.95249100210225
4398,1.0,0.25,90.0,8.0,0.015268218703723191,-0.24999954985275205,7.965928679063097
4399,1.0,0.25,90.0,9.0,0.0036257028199027097,-0.1612633592427669,-8.087112511794928
4400,1.0,0.5,0.0,0.0,0.23724358051374983,-0.14908563040595496,2.2627706808358132
4401,1.0,0.5,0.0,1.0,0.3347951307802597,-0.17942853062833158,0.9345359881101317
4402,1.0,0.5,0.0,2.0,-0.21799619016791028,0.2349653441655024,9.943743821959257e-17
4403,1.0,0.5,0.0,3.0,-0.08195448285150542,0.12281730022468773,6.463595530196287e-15
4404,1.0,0.5,0.0,4.0,0.38625501382150107,-0.34399048183238035,1.914037145424087
4405,1.0,0.5,0.0,5.0,0.07488334735519797,-0.09361989957783629,7.528347551520553e-18
4406,1.0,0.5,0.0,6.0,-0.9999999996367296,1.0654337121621056,0.6658147406389564
4407,1.0,0.5,0.0,7.0,-0.13614331816015057,0.1742729397188051,1.067153483752419e-17
4408,1.0,0.5,0.0,8.0,-0.9033725640501362,1.0367788595535132,1.1049285887527855
4409,1.0,0.5,0.0,9.0,-0.9999999999999953,1.0721610272739528,0.3992140065256284
4410,1.0,0.5,10.0,0.0,-1.0,0.6562683321834875,-9.28929206775707
4411,1.0,0.5,10.0,1.0,0.11005696642065765,-0.49999124340232215,9.102646047508934
4412,1.0,0.5,10.0,2.0,0.0650854473994198,-0.11902122086511152,15.445987584081614
4413,1.0,0.5,10.0,3.0,-0.09804108663779432,0.3125415458355123,20.280923696472595
4414,1.0,0.5,10.0,4.0,-1.0,0.805084884219547,-6.733689361065486
4415,1.0,0.5,10.0,5.0,0.18711560226665935,-0.49999478613912324,6.84201544080106
4416,1.0,0.5,10.0,6.0,0.21940983397261893,-0.4996858338632521,7.562344134693419
4417,1.0,0.5,10.0,7.0,-0.2238520278350875,0.5570444217467603,25.097774950732642
4418,1.0,0.5,10.0,8.0,-0.12176087153756798,0.389370999274642,19.16113913821922
4419,1.0,0.5,10.0,9.0,-0.9999999999999999,0.6509190533691251,-9.769275620931117
4420,1.0,0.5,20.0,0.0,-0.9999999999998563,0.6125474908264787,-19.36646860414262
4421,1.0,0.5,20.0,1.0,0.027628766975927865,-0.49999951173739887,24.4959478473614
4422,1.0,0.5,20.0,2.0,-0.143417060143062,0.5191129933161307,35.69098059207441
4423,1.0,0.5,20.0,3.0,-1.0,0.6601151694255412,-18.941271295124047
4424,1.0,0.5,20.0,4.0,-0.13543265263937299,0.44799161323061387,45.52179708306565
4425,1.0,0.5,20.0,5.0,-0.050229648668723814,0.36263648400330184,28.93379319020128
4426,1.0,0.5,20.0,6.0,-0.9999999999998975,0.6764493948278407,-18.874487052969535
4427,1.0,0.5,20.0,7.0,-0.06719288653578115,0.3330119160344537,37.280391704417674
4428,1.0,0.5,20.0,8.0,0.014824951870077596,0.03926191658720879,28.73007780778756
4429,1.0,0.5,20.0,9.0,-0.24544240930228678,0.17799455277570375,-6.380671983499848
4430,1.0,0.5,30.0,0.0,-0.10496911458383928,0.4509308416026171,62.457938935745574
4431,1.0,0.5,30.0,1.0,0.011049594810545127,-0.49997940339581715,30.277846993969113
4432,1.0,0.5,30.0,2.0,-0.9999999999999916,0.664417310444749,-28.863423004248734
4433,1.0,0.5,30.0,3.0,-0.007920223992731956,-0.4999230891561374,40.00029567361433
4434,1.0,0.5,30.0,4.0,0.1081194097826097,-0.4997506630800067,16.524941599979783
4435,1.0,0.5,30.0,5.0,-0.225637115554164,0.7490029399960656,66.85888761252237
4436,1.0,0.5,30.0,6.0,-0.9999999999999982,0.6662213489108253,-28.154736202241388
4437,1.0,0.5,30.0,7.0,0.07224226958663649,-0.49997874070746545,33.20292901416767
4438,1.0,0.5,30.0,8.0,-0.050015608499096365,0.3546472716112825,45.73930693375412
4439,1.0,0.5,30.0,9.0,0.0011911698853994679,-0.49987772009785075,44.50974796050514
4440,1.0,0.5,40.0,0.0,-0.3370007706405631,0.05211465675208393,-39.33926455858916
4441,1.0,0.5,40.0,1.0,-0.9999999994393801,0.7426779954573777,-38.7037427056036
4442,1.0,0.5,40.0,2.0,0.05737373738121199,-0.49999954808840574,37.7006606996689
4443,1.0,0.5,40.0,3.0,-0.03609876639072962,0.47470367189347407,55.65352860430457
4444,1.0,0.5,40.0,4.0,0.052296873020083456,-0.4999861294757744,36.039384110522136
4445,1.0,0.5,40.0,5.0,-0.007253152301510468,-0.49999475842426544,43.75754156465173
4446,1.0,0.5,40.0,6.0,0.05711479899256111,-0.49987278135650637,26.460432425433737
4447,1.0,0.5,40.0,7.0,-0.9999999999999987,0.5493201167449753,-39.47662241809587
4448,1.0,0.5,40.0,8.0,-0.08134297544429658,0.5590205281557641,56.088320739399535
4449,1.0,0.5,40.0,9.0,0.011686005498036556,-0.49993519561577376,31.043496411298932
4450,1.0,0.5,50.0,0.0,-0.10898603092569803,0.4590190050888564,101.5707115627761
4451,1.0,0.5,50.0,1.0,0.009824937963196279,-0.4999881685684684,33.985385635762725
4452,1.0,0.5,50.0,2.0,-0.599008460752666,0.15688287148571334,-49.77901288547517
4453,1.0,0.5,50.0,3.0,0.03921488765423442,-0.4998129735210157,32.96708071102515
4454,1.0,0.5,50.0,4.0,-0.10856687654597252,0.5541835135743143,95.02532513781205
4455,1.0,0.5,50.0,5.0,0.03905268658758221,-0.4999883198783541,33.391306741579626
4456,1.0,0.5,50.0,6.0,0.007976577497221138,-0.49998567167019353,36.31214918191698
4457,1.0,0.5,50.0,7.0,0.10076953111413522,-0.4999484652709632,30.96007686549278
4458,1.0,0.5,50.0,8.0,-0.18689839341200043,0.71492007911824,121.56038640909307
4459,1.0,0.5,50.0,9.0,0.10735567710264604,-0.4994426673317218,37.48589873135522
4460,1.0,0.5,60.0,0.0,0.01593864658648303,-0.4999434981922959,34.150610855095294
4461,1.0,0.5,60.0,1.0,-0.9999999999999972,0.7457690026435604,-57.58456623179661
4462,1.0,0.5,60.0,2.0,0.006551902528840525,0.029310052951445953,94.3898576006703
4463,1.0,0.5,60.0,3.0,0.04997374315955416,-0.4999792234393592,34.282062200864516
4464,1.0,0.5,60.0,4.0,-0.36904291421670443,0.1402453529532235,-57.781342822443996
4465,1.0,0.5,60.0,5.0,0.020957777512700337,0.23394832548623445,68.54132531790805
4466,1.0,0.5,60.0,6.0,0.10611209137346722,-0.49891381685361175,19.638034410930487
4467,1.0,0.5,60.0,7.0,-0.5249382219261587,0.20752355932525834,-59.23745090985487
4468,1.0,0.5,60.0,8.0,-0.07787950650440911,0.07480991943675597,-36.15919964955665
4469,1.0,0.5,60.0,9.0,-0.06081489394626549,-0.4999035923321174,21.254431954221644
4470,1.0,0.5,70.0,0.0,-0.035080255623464396,0.5226411477188475,106.98652637916359
4471,1.0,0.5,70.0,1.0,-0.16861817671526325,0.6941349408874824,178.7440173260728
4472,1.0,0.5,70.0,2.0,-0.08702320946102748,0.5618056400704712,115.63708055618241
4473,1.0,0.5,70.0,3.0,0.005012590939633466,0.3541076328297702,85.49573406544638
4474,1.0,0.5,70.0,4.0,-0.0705607898166557,0.508264360515227,118.16705743171084
4475,1.0,0.5,70.0,5.0,-0.9999999999999886,0.6255649242358654,-68.41108788966102
4476,1.0,0.5,70.0,6.0,-0.0592099338179064,0.5391745031965613,100.32338229937571
4477,1.0,0.5,70.0,7.0,-0.0809587532743512,0.3384833784251581,135.001038303291
4478,1.0,0.5,70.0,8.0,-0.9999999999999988,0.7111402937738622,-67.52371781258755
4479,1.0,0.5,70.0,9.0,-0.021225133576738053,-0.49987309303161864,11.162433956323582
4480,1.0,0.5,80.0,0.0,0.08714912652931361,-0.4999985767143747,49.18741920796572
4481,1.0,0.5,80.0,1.0,-0.999999999999993,0.6744735970267262,-78.42768114197101
4482,1.0,0.5,80.0,2.0,-0.015141430845022508,0.3329889193961687,111.51280711823483
4483,1.0,0.5,80.0,3.0,-0.056629767541341525,0.3391448004935058,146.14624366109442
4484,1.0,0.5,80.0,4.0,0.08953875766538455,-0.4999947729486009,4.685831956452162
4485,1.0,0.5,80.0,5.0,0.002410712354418587,-0.4999973521238638,2.9005901761223356
4486,1.0,0.5,80.0,6.0,-0.9999999999999623,0.5482940760672317,-78.72932439599187
4487,1.0,0.5,80.0,7.0,-0.01984202058692741,0.4846315812489006,102.22078461262296
4488,1.0,0.5,80.0,8.0,0.03603402401026434,0.38713603262389995,73.66074591526021
4489,1.0,0.5,80.0,9.0,0.054553932285927864,-0.36625126139438935,5.871740439104599
4490,1.0,0.5,90.0,0.0,-0.020435501536121947,0.22923531541167885,124.20352514609164
4491,1.0,0.5,90.0,1.0,0.028390839123647815,-0.4998114001598258,-9.513605855955603
4492,1.0,0.5,90.0,2.0,-1.0,0.5198626565380864,-89.51769798093761
4493,1.0,0.5,90.0,3.0,-0.028686704349360603,-0.4999906618897283,-6.835244259396305
4494,1.0,0.5,90.0,4.0,-0.033460234646468634,-0.4998733689350026,-11.210392852607882
4495,1.0,0.5,90.0,5.0,0.062139160093477974,-0.4999110610956141,3.400492153089843
4496,1.0,0.5,90.0,6.0,-0.1952414387481345,0.8444033829763509,210.77605793074974
4497,1.0,0.5,90.0,7.0,-0.04714104133548791,-0.4999823676726037,-12.225690325864164
4498,1.0,0.5,90.0,8.0,-0.9999779740464492,0.5670602350130061,-89.90454310875016
4499,1.0,0.5,90.0,9.0,-0.18222760651059933,0.3736704455899458,-58.68106786480657
4500,1.0,0.75,0.0,0.0,0.001367608875893822,-0.020121286983555753,8.21264404544366e-25
4501,1.0,0.75,0.0,1.0,-0.9999999999908846,1.0170434704261182,0.16267088028950993
4502,1.0,0.75,0.0,2.0,-0.06856118410925505,0.11218745302734046,7.388290894347208e-19
4503,1.0,0.75,0.0,3.0,-0.06907552295551778,0.10128137571603602,4.523663361944977e-19
4504,1.0,0.75,0.0,4.0,0.07546708273349156,-0.0682474066737131,1.3821503579993357e-16
4505,1.0,0.75,0.0,5.0,-0.8010926059814165,0.8428873986023744,0.5792467412337389
4506,1.0,0.75,0.0,6.0,-0.07854755839325778,0.08778561365816295,2.8051124932388395e-16
4507,1.0,0.75,0.0,7.0,0.128396721403081,-0.1701592158612426,7.820153351521319e-17
4508,1.0,0.75,0.0,8.0,-0.33045797721481107,0.33634190180407364,0.6285729292294349
4509,1.0,0.75,0.0,9.0,0.24062262843774818,-0.04562303100282894,2.314806796865944
4510,1.0,0.75,10.0,0.0,-1.0,0.6716382603505275,-8.160141676490223
4511,1.0,0.75,10.0,1.0,0.029644462873197996,0.1555474319085869,17.42835400504478
4512,1.0,0.75,10.0,2.0,0.09127220788100754,0.10799920562856524,9.23241472819607
4513,1.0,0.75,10.0,3.0,-0.2215584907147582,0.20511942884219847,0.4248354499553404
4514,1.0,0.75,10.0,4.0,-0.9999999999999989,0.5781057180224465,-9.640989637022729
4515,1.0,0.75,10.0,5.0,-0.9999999999999872,0.686164199967469,-8.159481075795927
4516,1.0,0.75,10.0,6.0,-0.4703076992176439,0.4146241490036606,-0.29912025662756037
4517,1.0,0.75,10.0,7.0,0.0831254681139868,-0.27201847289449044,-6.091194904118279
4518,1.0,0.75,10.0,8.0,0.20548171443147822,-0.3031676986432906,10.79218385702115
4519,1.0,0.75,10.0,9.0,0.12707044485764873,-0.05564361019703057,14.281895923598825
4520,1.0,0.75,20.0,0.0,0.09611793577963867,-0.03564505775334603,11.553904114229216
4521,1.0,0.75,20.0,1.0,0.14177185331350928,-0.7499229564455021,18.30855316185022
4522,1.0,0.75,20.0,2.0,-0.9999999996854732,0.5217923804234441,-19.59285046389556
4523,1.0,0.75,20.0,3.0,-0.13665400599992628,0.1294874381128983,-0.5436849732884248
4524,1.0,0.75,20.0,4.0,0.05326924077835038,0.15307743635049753,24.588382849931968
4525,1.0,0.75,20.0,5.0,0.19636242777623414,-0.1491979746439569,12.668387557733567
4526,1.0,0.75,20.0,6.0,0.04903194122265786,0.1231190925243083,26.221910066963822
4527,1.0,0.75,20.0,7.0,-0.6497483385008562,0.23373448537171548,-18.69877376907758
4528,1.0,0.75,20.0,8.0,-0.9999999999474518,0.6650574071171425,-15.395851296746867
4529,1.0,0.75,20.0,9.0,-0.9999999999978157,0.5158137707515726,-19.540819118649974
4530,1.0,0.75,30.0,0.0,-0.3703507001532813,0.3971682969297259,-12.769380973380457
4531,1.0,0.75,30.0,1.0,0.030349860977730847,0.08977044682878987,41.59791927768596
4532,1.0,0.75,30.0,2.0,-0.9999999999996706,0.45139804193525346,-28.756638540452872
4533,1.0,0.75,30.0,3.0,0.15293075064281325,-0.7498379686556146,5.65972940030143
4534,1.0,0.75,30.0,4.0,0.14484114318422758,-0.7499166048815776,18.282266118670677
4535,1.0,0.75,30.0,5.0,0.17216530959695242,-0.7485692144591514,22.491681433968303
4536,1.0,0.75,30.0,6.0,-0.11691329277995155,0.03345130410333663,-12.890442814257892
4537,1.0,0.75,30.0,7.0,0.16995792365136198,-0.1999545419177462,19.42319825622522
4538,1.0,0.75,30.0,8.0,-0.9999999999973417,0.4339396137046625,-29.605887995575284
4539,1.0,0.75,30.0,9.0,-0.04245193930056135,0.3500906251475091,41.86366618970085
4540,1.0,0.75,40.0,0.0,0.050421095515216896,0.05186923906665808,44.4761903538885
4541,1.0,0.75,40.0,1.0,-0.035539378725963466,0.32761424773927716,57.04502046045164
4542,1.0,0.75,40.0,2.0,-0.7609280611235355,0.2470077861541362,-39.1564256696732
4543,1.0,0.75,40.0,3.0,-0.9999999999999996,0.47042727660658756,-37.89407774356555
4544,1.0,0.75,40.0,4.0,-0.2630203011084573,0.6364497596263705,148.99234718766056
4545,1.0,0.75,40.0,5.0,-0.28884439974939646,-0.08495720401382756,-35.79583082481195
4546,1.0,0.75,40.0,6.0,-0.04095285114869718,0.3465011039598642,57.3008708549265
4547,1.0,0.75,40.0,7.0,-0.9999999999999941,0.5097879751782948,-39.565589550820796
4548,1.0,0.75,40.0,8.0,-0.04935960110519855,0.2283999011465303,70.44804922265993
4549,1.0,0.75,40.0,9.0,0.11198896608377873,-0.749991317041242,31.9758111233226
4550,1.0,0.75,50.0,0.0,-0.550264196735351,-0.01195520305915676,-49.26687005688272
4551,1.0,0.75,50.0,1.0,-0.25931509419450127,0.1299924475787,-33.56752125626876
4552,1.0,0.75,50.0,2.0,-0.9999999996774027,0.4498647145946444,-49.34179951127847
4553,1.0,0.75,50.0,3.0,0.12753788656799525,-0.7499258017919137,28.163988007430547
4554,1.0,0.75,50.0,4.0,-0.2263977316159288,0.6155929190379454,83.54712291125466
4555,1.0,0.75,50.0,5.0,-0.030394420372366282,0.22079156761688956,79.83519371204542
4556,1.0,0.75,50.0,6.0,-0.5927489414448547,0.10785645912591413,-48.56645678415889
4557,1.0,0.75,50.0,7.0,-0.11331382754441155,0.39913872705926523,106.56122723498325
4558,1.0,0.75,50.0,8.0,0.07692142697029869,-0.7499999394913919,1.1457670348761724
4559,1.0,0.75,50.0,9.0,-0.9999999999864364,0.3913375071330394,-49.346707542826444
4560,1.0,0.75,60.0,0.0,0.07928341511264536,-0.7499993800866771,35.99859292147943
4561,1.0,0.75,60.0,1.0,-0.06499818022807291,0.5447830818999686,73.91619865536748
4562,1.0,0.75,60.0,2.0,0.12935517597200308,-0.7499922132085856,47.527356426987424
4563,1.0,0.75,60.0,3.0,-0.9999999999998161,0.47999998064328286,-59.21477519544815
4564,1.0,0.75,60.0,4.0,-0.05020681327682086,0.38671998659232765,96.68979016486216
4565,1.0,0.75,60.0,5.0,0.11567746898052356,-0.7499883827927739,57.80964877704665
4566,1.0,0.75,60.0,6.0,0.046740931609032366,0.13412719389886552,55.44712841481437
4567,1.0,0.75,60.0,7.0,-0.06933265508482145,0.4890341789985646,91.18219999762778
4568,1.0,0.75,60.0,8.0,0.151506052215848,-0.7499734261333837,19.65811830906445
4569,1.0,0.75,60.0,9.0,-0.9999999999999989,0.38476662370306913,-59.66225277683702
4570,1.0,0.75,70.0,0.0,0.13430304640155843,-0.7499909566685509,49.06504423524888
4571,1.0,0.75,70.0,1.0,-0.0024619780272570058,0.2604157438686425,92.59378136663409
4572,1.0,0.75,70.0,2.0,-0.9999999999999579,0.4842402462536062,-68.51632086713344
4573,1.0,0.75,70.0,3.0,-0.9999999999999883,0.47539055755135595,-68.7864374721063
4574,1.0,0.75,70.0,4.0,-1.0,0.39624289892296627,-68.79131221513381
4575,1.0,0.75,70.0,5.0,0.07926746754586333,-0.7494826231170953,21.769198597972505
4576,1.0,0.75,70.0,6.0,-0.5572182708176083,-0.024272419249301902,-69.32134698326843
4577,1.0,0.75,70.0,7.0,0.08432662903719623,-0.7499398220432094,17.737477592474846
4578,1.0,0.75,70.0,8.0,-0.01359472614445989,-0.7499990234501951,51.68068197510466
4579,1.0,0.75,70.0,9.0,-0.9999999999999994,0.39046223447262873,-69.08492548358508
4580,1.0,0.75,80.0,0.0,0.08898957120699724,-0.7499288974404944,8.13002992462738
4581,1.0,0.75,80.0,1.0,0.10707482505374188,-0.7499527041299593,9.586275646705715
4582,1.0,0.75,80.0,2.0,0.01087610152589602,0.18544046429594752,102.16788016531473
4583,1.0,0.75,80.0,3.0,-0.3635977364808234,-0.2063393262807648,-78.97750299779288
4584,1.0,0.75,80.0,4.0,0.06088663060280708,-0.7499800726056614,7.351716491557468
4585,1.0,0.75,80.0,5.0,0.028416340576218335,-0.7499997277507463,41.90767169180711
4586,1.0,0.75,80.0,6.0,0.023873072707437437,0.052422166894126376,89.98001746155077
4587,1.0,0.75,80.0,7.0,0.1042659810201878,-0.7499216751019572,6.691239783136126
4588,1.0,0.75,80.0,8.0,0.14303254377520602,-0.749999335080329,9.470166511760297
4589,1.0,0.75,80.0,9.0,-0.9999999999999984,0.48236878415463047,-78.2752628528462
4590,1.0,0.75,90.0,0.0,-0.028381723912773715,0.3496464795922838,124.68661529453044
4591,1.0,0.75,90.0,1.0,-0.11756707163151581,0.5749195758709409,171.65099873404654
4592,1.0,0.75,90.0,2.0,-0.07813849591537303,0.4000565973521186,152.0311747580537
4593,1.0,0.75,90.0,3.0,0.05875264146438175,-0.7499973451256958,-0.8390157355026133
4594,1.0,0.75,90.0,4.0,-0.12976171583505058,0.5605962814716245,180.15762289324982
4595,1.0,0.75,90.0,5.0,-0.04883410211486361,0.4006669446330544,77.6639540255477
4596,1.0,0.75,90.0,6.0,-0.17709787413007838,0.6860866225770457,196.03299311196582
4597,1.0,0.75,90.0,7.0,0.030590304252473555,-0.7499996424329904,6.4314228531449515
4598,1.0,0.75,90.0,8.0,0.07540006349197736,0.1418103581245045,103.21638189535471
4599,1.0,0.75,90.0,9.0,-0.47004937647375955,0.001295665583617267,-87.89148860149164
4600,1.0,1.0,0.0,0.0,0.1952321174912277,-0.2208549182584848,2.5246315627727426e-17
4601,1.0,1.0,0.0,1.0,0.05571216084559438,-0.04209287687816732,1.3017586128147712e-15
4602,1.0,1.0,0.0,2.0,0.227805703860948,-0.3220451680335342,2.1620364762936288e-13
4603,1.0,1.0,0.0,3.0,0.04424536556586256,0.01536289126086543,5.075885623044657e-17
4604,1.0,1.0,0.0,4.0,0.0396352021987707,-0.04883148486681499,2.6592241106445947e-18
4605,1.0,1.0,0.0,5.0,0.5354975900288561,-0.3256578708076463,1.3318328010945757
4606,1.0,1.0,0.0,6.0,0.6787382651223555,-0.5530916853867403,2.3017592920060754
4607,1.0,1.0,0.0,7.0,0.04007091909187266,-0.00195644679982776,2.41256277389272e-14
4608,1.0,1.0,0.0,8.0,-0.3373423697976934,0.36876132483880775,1.3481478216769431
4609,1.0,1.0,0.0,9.0,0.07042429232371106,-0.04436097723978505,4.95844160932334e-16
4610,1.0,1.0,10.0,0.0,0.18132877190205465,-0.0602015866340323,14.625036439577162
4611,1.0,1.0,10.0,1.0,-0.2946030407755734,0.03092698141445438,-5.832674410898717
4612,1.0,1.0,10.0,2.0,-1.0,0.6302864067005634,-7.103962955657631
4613,1.0,1.0,10.0,3.0,0.050109655678969744,0.1316223436227999,18.75559205537322
4614,1.0,1.0,10.0,4.0,0.322532968750749,-0.17257756770040888,8.046574449371008
4615,1.0,1.0,10.0,5.0,0.25003388379535196,-0.14442433007141653,10.156303304903155
4616,1.0,1.0,10.0,6.0,-0.19146797179155894,0.18012438013454202,0.35624970387081234
4617,1.0,1.0,10.0,7.0,-0.10027665281933196,-0.036121616449612315,-3.528093633399207
4618,1.0,1.0,10.0,8.0,-0.9999999999136607,0.6242567106613806,-9.369299461971552
4619,1.0,1.0,10.0,9.0,-0.4250837732686362,0.1944617897175287,-5.936761399202759
4620,1.0,1.0,20.0,0.0,-0.26166581731874095,0.20083174272200632,-1.8359746672917794
4621,1.0,1.0,20.0,1.0,-0.050616872084964126,0.16314286479097895,19.768117433943168
4622,1.0,1.0,20.0,2.0,0.05234875715003229,0.11856490169493683,31.396717835267374
4623,1.0,1.0,20.0,3.0,-0.4101011952805671,0.22177184203309253,-9.004527758177575
4624,1.0,1.0,20.0,4.0,-0.2771833414768229,-0.03883226353637381,-16.827271052495284
4625,1.0,1.0,20.0,5.0,0.004648073346861237,0.0659746708163289,7.111611970402464
4626,1.0,1.0,20.0,6.0,-0.1890750823074706,-0.02015848654622243,-10.229312528324028
4627,1.0,1.0,20.0,7.0,0.1521162633444597,0.01712112251388853,19.35225123621126
4628,1.0,1.0,20.0,8.0,0.2391840542768069,-0.2093232235384963,17.287725655571627
4629,1.0,1.0,20.0,9.0,0.13518157369620054,-0.04188418814829564,26.74653597985239
4630,1.0,1.0,30.0,0.0,-0.7720798857948741,0.3398401855992894,-25.729072464498785
4631,1.0,1.0,30.0,1.0,-0.9999999999999999,0.4232803160433778,-28.821030301581445
4632,1.0,1.0,30.0,2.0,-1.0,0.4004738385123867,-28.24889917078061
4633,1.0,1.0,30.0,3.0,0.08990630877869243,0.048648825090349845,37.537335230378005
4634,1.0,1.0,30.0,4.0,-0.02912065315865897,0.22183735193108256,61.770147827781415
4635,1.0,1.0,30.0,5.0,-0.0719474170951232,0.2936613974506732,60.86180112331168
4636,1.0,1.0,30.0,6.0,-1.0,0.5212753371124794,-27.919983920557403
4637,1.0,1.0,30.0,7.0,0.14139804101665554,0.01899349518149407,25.52846270861893
4638,1.0,1.0,30.0,8.0,-0.3547596329432309,0.13206181079898482,-16.605501872750576
4639,1.0,1.0,30.0,9.0,0.2686445001795461,-0.3136178583979705,20.62317024377851
4640,1.0,1.0,40.0,0.0,-1.0,0.32235568693516714,-39.11308055858523
4641,1.0,1.0,40.0,1.0,0.14472174600741394,-0.03849886244363543,29.311676429355643
4642,1.0,1.0,40.0,2.0,0.10390389899342001,0.019355704335163315,43.59421150406288
4643,1.0,1.0,40.0,3.0,-0.9999999999998462,0.33036193848056916,-39.306040206563274
4644,1.0,1.0,40.0,4.0,0.04140411734043781,0.06982943035205591,33.21496437642968
